AT1G08115.1,11.5930,12.5183,11.6742,11.7104,11.3438,13.5331,14.4686,5.0874,9.8772,7.0451,6.6340,5.9561,12.0131,16.9964,9.6186,12.0828,9.0332,5.2636,10.8348,7.9066,7.9816
AT1G08320.2,5.6342,6.0093,6.6832,4.4586,6.2829,6.6872,4.5328,6.5464,6.0922,5.8705,4.1772,4.5278,4.3129,4.3509,4.8374,3.3020,3.4020,4.3779,4.4061,6.2061,5.7894
AT1G08390.1,2.9683,2.6057,2.7544,2.5391,2.1164,3.1330,1.9677,1.1077,2.0522,2.5497,4.1868,1.4238,2.3926,2.8682,3.3151,2.2680,2.5981,2.2892,2.5833,2.2247,2.5036
AT1G08430.1,2.3082,2.5430,2.7793,1.7552,1.7450,2.0959,1.6658,1.2009,1.5299,2.3497,2.0249,2.4821,1.4932,0.9900,3.1060,1.6479,1.1283,2.3333,1.9840,2.2020,2.2431
AT1G08650.2,7.4135,8.2785,9.4621,4.6416,5.9535,5.7736,4.1821,5.0528,6.9913,6.0388,4.0385,6.4917,4.6406,4.2111,6.7650,5.4394,6.7226,10.5926,7.5350,9.7976,10.0085
AT1G08990.1,1.1679,0.9399,1.6327,0.7835,1.0580,1.8286,0.5775,1.0455,0.9500,1.3756,0.7570,1.3065,0.4712,0.3832,1.2104,0.1938,0.3562,0.8256,0.5541,0.6384,0.5821
AT1G09350.1,2.6733,2.2565,2.6033,2.9315,1.8400,2.4507,1.5698,2.1357,2.4808,1.3799,2.1847,2.5472,0.8018,0.5621,0.7969,0.6518,0.7050,0.8656,0.5592,0.4346,0.3037
AT1G09380.1,1.8228,1.7709,1.8192,1.4619,1.2425,2.6567,1.8877,1.6997,2.9411,2.2085,1.8749,3.6862,2.7083,3.7119,2.2901,1.9760,1.6258,2.5233,0.6967,1.1767,1.1442
AT1G09500.1,0.9324,1.0514,1.1399,0.7446,0.7171,0.9260,1.1701,0.8524,0.5375,0.7629,1.2986,1.1485,0.8142,0.8908,0.6598,0.3215,0.4145,0.3928,0.0585,0.3629,0.3127
AT1G09710.2,2.4846,2.8624,3.7168,3.9806,2.4659,3.7922,3.9665,3.1250,2.9297,2.6828,2.2934,2.5150,2.0194,2.0347,1.9242,2.3087,2.8520,2.3572,2.9287,3.5855,2.5278
AT1G09812.1,2.3094,2.4494,4.2848,2.4493,2.7115,3.6164,1.5309,1.9255,3.5679,0.7941,0.6040,1.1078,1.2103,0.6059,0.4135,0.3823,1.2308,1.0366,0.8558,0.8467,0.6499
AT1G09950.1,1.1704,2.3454,2.0571,1.6310,1.6356,1.8000,0.9143,1.2933,2.3961,0.5112,0.8608,0.6240,0.6991,0.7954,1.8198,0.3945,0.9569,1.6769,0.5784,0.8376,1.1142
AT1G09960.1,8.5359,8.1602,7.4264,5.6559,7.9359,9.2879,7.1977,10.8200,11.0738,8.0688,11.3021,6.9839,6.9891,8.7574,5.7911,6.7333,6.5653,6.1297,4.7335,5.3855,5.1153
AT1G10360.1,2.8979,3.4490,3.7729,3.6968,3.3367,3.9464,4.3498,2.3709,2.2372,2.1699,2.5663,2.1983,1.8610,1.7701,1.9752,1.2987,1.8320,1.0474,1.7101,0.8841,1.2630
AT1G10370.1,8.7956,13.2398,8.1514,10.8651,14.2487,6.9984,11.6028,7.2315,6.8898,5.9987,9.3840,3.9219,10.2602,7.8847,5.2534,7.1119,8.1738,4.0765,5.5889,4.6260,5.1688
AT1G10480.1,1.9984,3.6220,3.4242,2.8931,3.8372,2.9579,2.5475,2.4144,2.1905,2.1607,2.4511,1.9442,1.9142,1.1199,2.3806,1.9377,1.8296,1.0075,1.8019,1.4858,0.8381
AT1G10970.1,9.4757,6.9106,6.6628,5.5384,6.5708,8.1394,6.9763,9.5036,9.3458,8.8210,13.1510,5.9155,5.0377,6.8491,4.4782,6.0901,5.3707,5.4599,4.4587,5.1038,4.9510
AT1G11120.1,19.0659,20.5443,23.8620,15.7061,15.4991,18.1266,13.9620,11.9057,13.5975,8.3506,10.8809,9.2594,9.9296,11.5294,10.9423,13.5066,13.1712,12.9134,13.1433,14.9963,14.7840
AT1G11120.2,21.8409,23.4731,27.2627,17.7622,17.7550,20.7077,15.9942,13.5649,15.5765,9.5660,12.4645,10.6070,11.3748,13.2074,12.4599,15.4725,15.0882,14.7929,15.0563,17.1230,16.9357
AT1G11125.1,1.9642,2.7331,2.1915,2.8516,2.3705,3.0334,2.1936,1.7239,2.2986,1.4111,1.9023,1.0724,1.1588,1.5694,1.5840,1.0688,1.4222,1.1557,1.5259,1.2769,1.5010
AT1G11175.1,17.0617,13.7043,9.6739,6.0671,9.3066,4.7088,6.5852,5.4810,3.4924,5.8023,7.2832,2.4069,7.7300,6.6117,2.5914,10.1319,11.5849,4.0658,13.9992,13.8910,10.0769
AT1G11700.1,3.2475,4.3052,3.4599,3.8539,5.0638,3.0753,3.4241,3.2952,2.4350,2.4907,1.7501,2.2305,3.3126,2.4932,3.2190,3.7717,2.9736,2.1630,3.4573,2.8731,2.5678
AT1G11800.1,2.4606,2.8283,2.6373,2.0725,1.8373,2.5410,1.6784,1.4242,1.7815,1.5399,1.8085,1.6210,1.8963,1.8070,1.8847,2.2334,2.2844,2.5173,2.1029,2.5037,2.8667
AT1G11840.5,57.7917,58.0857,69.4508,58.0708,49.6090,61.4842,39.4890,36.2192,47.1961,37.5836,42.9671,55.8195,44.2460,31.9341,81.8587,36.6526,37.8802,49.3510,43.0476,42.8144,47.8475
AT1G11840.2,56.9799,57.2698,68.4753,57.2551,48.9122,60.6206,38.9343,35.7105,46.5332,37.0557,42.3636,55.0354,43.6245,31.4855,80.7089,36.1377,37.3482,48.6578,42.4430,42.2130,47.1754
AT1G11840.6,58.8095,59.0471,70.6003,59.0319,50.4558,62.5019,40.1426,36.8725,47.9524,38.2358,43.7423,56.7923,45.0031,32.4426,83.1588,37.3098,38.4839,50.1506,43.6693,43.5026,48.6394
AT1G11840.1,66.1541,66.5001,79.4524,66.4847,56.7881,70.3707,45.1850,41.4514,54.0255,43.0444,49.2100,63.9574,50.6470,36.5513,93.6600,41.9780,43.3578,56.4634,49.1744,49.0121,54.7995
AT1G11840.3,68.6615,69.0206,82.4329,69.0046,58.9405,73.0379,46.8976,43.0225,56.0732,44.6759,51.0378,66.3243,52.5666,37.9367,97.1780,43.5691,45.0012,58.5432,51.0382,50.8460,56.8478
AT1G11840.4,67.4112,67.7637,80.9318,67.7480,57.8672,71.7078,46.0224,42.2391,55.0521,43.8623,50.1451,65.1728,51.6094,37.2459,95.4397,42.7757,44.1817,57.4771,50.1088,49.9200,55.8408
AT1G11960.1,3.9781,3.5485,4.6940,4.1923,3.5055,3.4063,2.6298,2.5193,2.4302,2.7684,1.8421,3.1926,1.7592,1.5620,3.9293,1.9968,2.3254,3.1631,2.3748,3.0750,3.1685
AT1G12064.1,16.3760,11.9792,20.5597,11.4608,13.0484,14.9532,15.2040,14.5021,17.0107,10.5223,15.0892,12.0756,6.8998,9.1189,7.5825,7.0708,5.3825,6.6798,4.3008,3.5213,5.4414
AT1G12330.1,8.8236,8.2845,9.7290,9.9034,7.1525,8.5915,9.6115,8.8766,8.0292,6.7868,4.6666,5.8262,5.5075,4.0185,5.2403,5.7106,5.3644,6.0048,6.1368,7.5085,8.0812
AT1G12500.1,30.0798,28.6790,32.4909,28.1510,25.4910,29.3309,19.5971,20.1353,27.3993,17.5828,17.6169,23.5607,19.6609,15.3284,26.4444,22.8249,21.2051,26.8663,26.7418,29.7524,34.5732
AT1G12890.1,1.1473,0.8395,1.2814,0.4163,0.7928,1.3785,0.7323,0.8886,2.0300,0.5967,1.2692,1.0787,0.5445,0.5752,1.2662,0.3352,0.6681,0.7951,0.7501,0.4052,0.6509
AT1G13080.2,16.9814,20.7297,29.4095,15.1289,15.0752,23.9343,11.8265,17.6121,22.4191,17.8060,11.1479,19.1658,9.0878,7.7117,18.7689,8.8121,10.2598,17.2998,8.5756,12.9831,10.7172
AT1G13080.1,16.4943,20.2065,28.5886,14.7569,14.6849,23.3542,11.6430,17.0984,21.8357,17.3964,10.7931,18.6410,8.8846,7.4837,18.2192,8.5757,9.9535,16.7940,8.3620,12.6409,10.4190
AT1G13635.1,1.0685,1.2374,2.2278,1.1272,1.6052,1.7578,0.8050,0.8988,1.0862,1.9222,1.3024,1.8494,0.6463,0.6420,2.3458,0.8827,0.7796,0.8741,0.4951,0.4751,0.5369
AT1G13710.1,3.5091,4.9194,4.2907,4.9021,4.0467,4.4304,4.6981,2.6093,2.9134,2.3924,2.8520,2.5124,1.9841,1.6129,2.8960,2.7777,3.1529,2.7471,2.9781,2.5326,1.8795
AT1G13900.1,9.0626,10.0824,10.4242,9.1334,6.5676,7.8756,5.6778,5.2914,5.9983,5.4721,5.1710,6.7273,6.2195,4.3475,7.2844,6.5459,8.2392,9.0484,9.0709,9.5351,8.5431
AT1G14240.2,6.1186,4.3262,8.3966,3.8369,3.9083,7.1823,2.8387,5.3023,6.2044,6.3077,4.3071,5.7693,2.8273,3.2204,6.2675,1.6077,2.4166,3.6902,0.8541,1.7743,2.5709
AT1G14240.1,6.2669,4.4126,8.5644,3.8778,3.9644,7.3258,2.8797,5.3853,6.2859,6.4594,4.3931,5.9263,2.9048,3.2676,6.4160,1.6183,2.5046,3.7493,0.8711,1.8097,2.6432
AT1G14240.3,6.3264,4.4545,8.6456,3.9146,4.0020,7.3953,2.9070,5.4364,6.3455,6.5206,4.4348,5.9825,2.9111,3.2986,6.4769,1.6336,2.5283,3.7848,0.8794,1.8269,2.6683
AT1G14240.4,6.2408,4.3935,8.5869,3.8778,3.9644,7.3258,2.9111,5.3624,6.2859,6.4850,4.4204,5.8845,2.8627,3.2676,6.4160,1.6183,2.4648,3.7639,0.8711,1.8271,2.6223
AT1G14700.1,15.9936,17.7712,19.0858,23.2100,18.0055,20.4174,16.2763,18.4001,17.0225,17.7017,16.2631,15.8404,8.4787,5.2509,8.7600,8.9547,9.9123,9.1906,10.7061,9.7485,8.5933
AT1G14700.2,16.0712,17.8574,19.1784,23.3226,18.0929,20.5165,16.3553,18.4894,17.1051,17.7876,16.3420,15.9172,8.5198,5.2764,8.8025,8.9982,9.9604,9.2352,10.7580,9.7958,8.6350
AT1G14960.1,39.5787,53.4960,30.2488,28.0585,65.4123,42.4785,34.0727,73.9572,31.7139,60.5342,49.6809,24.8476,27.3574,38.1483,17.5376,28.8378,26.9176,17.9101,12.6661,22.3088,13.1641
AT1G15010.1,10.1340,11.3016,5.3778,12.2774,13.0278,7.1840,12.9123,6.7069,5.2022,3.9961,7.1175,5.4436,5.3564,4.8434,3.5632,3.3624,2.6559,1.6779,2.5846,3.1546,1.1351
AT1G15080.1,1.2636,1.0528,1.4541,1.0330,0.9717,1.5772,1.4802,1.0475,1.2275,0.6207,1.6501,1.0660,0.8773,0.9430,1.0351,1.3045,0.5882,0.8664,0.9361,0.4682,0.5926
AT1G15100.1,58.9057,48.1093,35.3941,23.1680,32.2338,28.9361,22.8462,21.7324,28.2323,19.5933,35.6161,27.1933,25.1675,23.4156,24.6303,30.9397,27.9871,28.0642,31.8099,37.3342,35.6003
AT1G15260.1,15.5235,13.0748,12.5501,17.6915,13.3868,15.4097,20.1881,12.6160,11.6469,14.1116,13.2507,9.7411,11.3223,10.5275,9.5239,9.1651,9.9011,8.1851,9.7566,8.9574,8.2543
AT1G16500.1,2.2604,2.1723,2.1807,1.6381,2.4906,2.4447,1.4691,2.2171,2.3790,1.7406,1.6675,1.7712,1.4650,1.1619,1.6240,0.7328,1.4846,1.5911,0.8869,1.0339,0.9262
AT1G16515.1,6.9020,3.4484,6.3935,4.0322,4.0950,5.1588,2.2321,1.9213,5.6133,2.9751,4.5738,6.5919,2.1715,1.9857,7.8213,2.0863,1.9225,2.3609,1.8709,1.9071,1.6233
AT1G17020.1,27.4832,24.9203,46.5649,15.4547,17.7419,39.7040,18.8018,30.0087,37.9756,29.1327,18.9789,31.9777,16.7672,16.9414,25.2383,13.7673,11.2818,24.1363,7.2097,10.4044,11.2679
AT1G17090.1,7.0067,7.0290,6.9118,4.5209,5.7649,9.0424,3.5386,4.5681,4.8302,4.3892,8.1578,3.5200,4.3030,2.8420,6.3798,3.5279,4.0633,4.3789,2.6694,3.2010,3.3772
AT1G17090.2,5.7503,5.7001,5.6591,3.7145,4.7329,7.5384,2.8823,3.7261,3.9775,3.7458,6.7383,2.8779,3.5088,2.3241,5.4260,2.9300,3.3133,3.6170,2.3091,2.6138,2.8494
AT1G17170.1,11.6179,15.5102,22.0786,6.4887,18.7012,27.7770,8.0362,19.9791,25.1239,20.0466,14.9156,19.1922,8.1463,16.2106,18.9915,6.1968,5.2740,9.2913,3.5891,5.9349,9.1644
AT1G17180.1,17.0997,22.4310,23.2831,7.4693,26.1548,41.1606,9.8649,25.0406,28.5310,25.3565,26.8279,24.2557,9.1744,13.7214,16.7182,5.9247,6.4087,8.8615,3.4267,5.7133,8.0159
AT1G17190.1,36.7213,35.9545,36.9992,27.3442,29.5607,37.8169,23.0439,31.7663,36.2552,35.4857,26.4762,35.1303,17.9272,17.5351,24.9804,17.3486,17.5445,22.8378,20.2832,22.8433,27.8118
AT1G17970.1,5.2741,4.7683,5.4730,4.3998,4.0012,4.4995,3.1603,3.4067,4.6508,3.8104,3.9631,5.5169,3.8928,2.3103,5.8506,2.0318,2.5712,4.4036,3.2262,3.9477,4.0222
AT1G18060.1,9.7422,6.4108,8.9850,8.2495,7.9473,10.5114,9.1667,5.8953,6.8379,4.9786,9.4824,4.8707,6.0955,6.4405,6.9958,5.6219,7.3131,5.4640,4.9425,4.3862,5.1099
AT1G18140.1,4.9383,7.0723,4.2029,9.9313,6.8124,4.7457,5.7421,4.7186,3.3784,3.7152,3.7377,2.0660,4.6869,2.1623,2.5366,2.2305,2.4417,1.5537,1.5901,1.1229,1.0017
AT1G18470.1,9.9442,10.4869,13.6946,9.3037,9.2304,9.6786,5.6500,6.8648,8.4486,7.0247,5.5954,7.5131,7.3189,5.3347,10.2520,8.0912,8.0941,10.9874,11.0563,10.5524,11.8914
AT1G18470.2,9.3840,9.8473,12.8993,8.7362,8.6674,9.1040,5.3054,6.4461,7.9333,6.5962,5.2542,7.0919,6.8725,5.0093,9.6474,7.5977,7.6004,10.3692,10.4334,9.9088,11.2033
AT1G18740.1,30.9974,25.3938,35.5915,18.7459,20.7941,22.7635,13.9562,11.4690,21.3722,9.8533,17.5695,20.3381,14.9119,13.2256,22.3820,15.3523,16.6272,21.1206,16.7102,15.1819,18.3978
AT1G18870.1,9.5316,8.3350,12.2570,10.7931,6.7164,9.6701,6.5304,5.5203,5.7256,5.3436,5.8396,5.2395,1.7751,1.1894,2.5946,0.8201,1.2344,1.0863,0.9684,0.9356,1.1667
AT1G18870.2,9.1548,7.5973,11.7088,9.6160,6.0226,8.8186,5.8099,4.8840,5.4644,4.7581,5.3863,4.8572,1.5923,1.1600,2.4066,0.6999,1.1133,1.0651,0.8746,0.7867,1.0308
AT1G19550.1,45.5960,49.4644,54.8651,38.0755,45.4533,66.7028,39.3462,31.6217,54.5222,33.5691,67.6289,47.2446,47.4934,39.4881,63.7852,35.9843,39.1861,44.5322,27.2592,24.8392,32.4334
AT1G19670.1,2.7804,2.5678,1.7103,2.0218,1.8951,1.6808,1.7175,1.0681,1.4420,1.2629,1.7435,1.3614,1.4011,1.2528,1.8015,1.2062,1.3231,1.2090,1.7507,1.7599,1.1730
AT1G20030.2,4.0355,4.5826,4.5062,4.3641,4.0947,5.0346,4.8287,3.9873,3.4198,1.9120,4.3051,2.2781,2.4341,2.1264,2.3706,1.9817,2.0838,1.2668,1.3174,1.2226,0.8168
AT1G20030.1,4.5734,5.1593,5.1150,4.9366,4.6191,5.7239,5.4915,4.5505,3.9029,2.1504,4.8796,2.5742,2.7779,2.3635,2.6767,2.2616,2.3536,1.4456,1.4796,1.3952,0.9321
AT1G20070.1,27.6287,24.9416,29.8785,29.1783,24.3784,26.8074,29.5648,19.8319,21.9825,14.2273,20.6092,18.6014,13.7088,14.7517,16.4459,11.7402,10.1799,9.8526,7.6593,9.5219,7.1200
AT1G20823.1,3.8361,4.9384,4.9885,3.8849,5.1046,4.7714,3.8830,3.5461,5.1992,2.3602,3.4740,3.2700,2.9271,3.3172,4.8440,2.9151,2.9586,3.7577,2.1218,2.2491,2.3831
AT1G21080.2,8.1053,8.9492,12.1964,8.6229,7.6190,8.6227,6.1922,5.7444,6.4675,8.7369,4.0913,8.0659,7.3215,4.3083,12.5159,8.2860,6.1688,8.6107,10.6011,11.7146,9.5563
AT1G21110.1,3.5379,2.4706,3.0538,1.8712,2.8865,3.3291,2.0545,3.6410,4.0280,3.1888,3.3607,3.4698,1.2967,1.0542,1.4949,1.2226,2.1299,1.9124,1.4774,2.1214,1.9896
AT1G21120.1,1.4111,1.8721,1.0766,1.1230,1.3487,1.3856,1.3051,1.6414,1.5745,1.6750,1.7486,2.0451,0.5296,0.6025,0.7921,0.6781,1.0742,1.0677,1.6526,1.5083,1.2390
AT1G21140.1,1.5350,1.7384,1.1969,1.2200,2.6157,2.0228,0.8060,1.3472,0.7254,0.9239,1.7590,1.2664,2.1546,2.1728,3.4054,1.8810,1.4697,1.8325,0.8439,0.8910,0.9151
AT1G21790.1,4.9544,4.8145,5.4000,2.9699,3.4580,4.8513,3.7044,4.3163,5.3820,3.4792,4.4212,3.6416,3.2065,4.1222,4.3299,2.8380,2.7527,3.8130,2.5181,3.1802,2.7889
AT1G22110.1,2.2066,2.0256,3.5285,1.5398,2.0141,3.0343,1.2387,1.5760,1.4430,0.7864,1.3341,1.7290,0.6633,0.7659,1.2182,0.8225,0.7580,1.3471,0.9459,1.2109,1.4078
AT1G22330.1,17.0787,15.7585,25.3666,22.0771,15.7993,24.3419,13.7748,12.7326,19.1976,10.0926,8.3049,13.2969,6.7059,7.0014,12.4498,10.2796,10.4502,14.6989,13.2252,16.2426,15.4291
AT1G22520.2,18.5559,13.9243,17.4350,10.1210,12.4624,13.4754,9.3655,10.1556,11.8614,14.2496,12.5209,13.9533,13.1346,14.5780,15.9680,12.5552,12.0380,13.5554,13.4896,10.6278,16.8842
AT1G22520.1,19.1187,13.8910,18.4537,10.1218,12.3518,14.0750,9.3405,10.6569,12.8174,13.8857,13.0260,14.4011,13.2230,15.2325,17.8328,12.5904,12.5846,13.6926,13.3468,10.6277,17.2759
AT1G22530.1,58.1458,53.5855,79.3158,63.1409,49.0732,58.3279,34.9137,42.8903,43.9610,38.7481,31.3477,48.4275,23.3006,15.2344,40.4678,26.8813,24.3269,36.3718,37.9338,41.2519,43.5781
AT1G22550.1,19.0449,19.0656,20.2226,18.6712,20.7954,22.7402,13.7702,18.0801,21.6253,14.2038,16.0454,13.7264,10.5425,10.5776,11.4732,9.1417,10.9942,12.3066,9.1200,9.3038,10.5063
AT1G22600.1,1.6760,1.6346,1.8436,0.6527,1.5436,0.9850,1.4851,3.1426,2.1912,1.9353,0.8932,1.1820,0.5569,0.8616,0.3825,0.6520,0.4509,0.7377,0.3902,0.5917,1.2672
AT1G22710.1,52.4954,63.3282,59.9697,63.7429,64.9739,66.0380,64.9731,67.2453,83.0887,48.9389,70.7656,54.1572,49.6855,53.5068,43.1214,40.9140,42.8283,39.8068,37.2103,38.6992,30.3165
AT1G22740.1,16.5149,18.9115,13.6594,17.5336,15.9735,14.5354,11.0041,18.2073,12.6830,16.7534,15.6703,8.6395,10.2706,7.9261,9.9474,11.3229,12.5691,8.3593,14.9230,14.8929,16.6643
AT1G23100.1,5.4595,4.9297,5.3015,3.2693,6.1529,6.5639,6.1162,4.0428,6.4517,5.1081,5.5264,2.3865,6.2564,7.5437,6.0975,7.6090,6.1026,4.0667,3.9805,2.5008,3.3577
AT1G23330.1,3.0176,3.6275,3.9180,4.2012,3.0591,3.5199,2.4666,2.5102,2.1343,2.9107,2.3034,2.1811,1.9672,1.6163,2.7198,2.1026,1.9175,1.9134,2.2352,2.3599,2.3607
AT1G24095.1,3.1425,2.9983,3.8915,1.8080,2.6740,3.9694,2.3876,3.1175,4.5553,2.9060,3.3311,2.8389,2.0192,2.9238,3.0926,2.1444,2.1493,2.4522,1.1812,1.2748,2.4511
AT1G24170.1,43.0895,35.5427,29.7640,31.7436,30.5129,41.5512,23.6596,21.2124,27.3952,17.9509,35.2266,18.8327,30.3852,26.0659,34.5448,31.0245,29.2572,36.2555,28.2882,27.3479,35.7363
AT1G24430.1,2.1592,2.7043,2.3743,3.3593,2.5798,2.5578,2.2989,0.4940,0.1934,0.0590,2.0708,0.1664,1.4545,0.5627,1.7973,0.9289,0.9685,1.1119,0.3951,0.8281,0.6659
